,SMILES,Scaffold,R-groups,ro_gen_design,struc_alerts,macrocycle,dundee_matches
364,CCCCOC(=O)NCc1cn(C(=O)OC(C)(C)C)c2cc(Cl)ccc2c1=O,O=c1c(CNC([*])=O)cn([*])c2cc(Cl)ccc21,C(C)CCO*|*C(=O)OC(C)(C)C,True,False,True,['Aliphatic long chain']
365,CSC(=O)NCc1cn(C(=O)C2CC2)c2cc(Cl)ccc2c1=O,O=c1c(CNC([*])=O)cn([*])c2cc(Cl)ccc21,CS*|O=C(C1CC1)*,True,False,True,['thioester']
366,NS(=O)(=O)c1ccc(NC(=O)NCc2cn(C(=O)CCl)c3cc(Cl)ccc3c2=O)cc1,O=c1c(CNC([*])=O)cn([*])c2cc(Cl)ccc21,NS(=O)(=O)c1ccc(N*)cc1|ClCC(*)=O,True,False,True,['alkyl halide']
367,COC(C)(C)NC(=O)NCc1cn(C(C)=O)c2cc(Cl)ccc2c1=O,O=c1c(CNC([*])=O)cn([*])c2cc(Cl)ccc21,O(C(N*)(C)C)C|C(=O)(*)C,True,False,True,['het-C-het not in ring']
368,CCOCCCNC(=O)NCc1cn(C(C)=O)c2cc(Cl)ccc2c1=O,O=c1c(CNC([*])=O)cn([*])c2cc(Cl)ccc21,O(CCCN*)CC|C(C)(*)=O,True,False,True,['Aliphatic long chain']
369,O=Cn1cc(CNC(=O)OCc2ccccc2)c(=O)c2ccc(Cl)cc21,O=c1c(CNC([*])=O)cn([*])c2cc(Cl)ccc21,c1ccccc1CO*|C(*)=O,True,False,True,['aldehyde']
370,O=Cn1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,n1([*])c2cc(Cl)ccc2c(=O)c(CNC(=O)c2ccc3scnc3c2)c1,O=C*,True,False,True,['aldehyde']
371,CC(C)(C)OC(=O)NCc1cn(C=O)c2cc(Cl)ccc2c1=O,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,*C=O|CC(C)(C)O*,True,False,True,['aldehyde']
372,CC(=O)n1cc(CNC(=O)NCc2ccc3c(c2)OCO3)c(=O)c2ccc(Cl)cc21,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,C(=O)(*)C|c1(CN*)ccc2c(c1)OCO2,True,False,True,['acetal']
373,CCOC(=O)NCc1cn(C(=O)C(Cl)Cl)c2cc(Cl)ccc2c1=O,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,C(C(=O)*)(Cl)Cl|C(O*)C,True,False,True,['alkyl halide']
374,CC(C)c1ccc2c3c([nH]c2c1)N(C(=O)NCc1cn(C(=O)NCCCC(=O)c2ccc(F)cc2)c2cc(Cl)ccc2c1=O)C(C)CC3,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,C(CCNC(=O)*)C(c1ccc(F)cc1)=O|C(C)(c1ccc2c(c1)[nH]c1c2CCC(C)N1*)C,False,False,True,['Aliphatic long chain']
375,CC(=O)n1cc(CNC(=O)NN=Cc2ccc(O)cc2)c(=O)c2ccc(Cl)cc21,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,CC(*)=O|N(N=Cc1ccc(O)cc1)*,True,False,True,['Oxygen-nitrogen single bond']
376,CC(C)(C)OC(=O)NCCNC(=O)NCc1cn(C(=O)C(C)(C)C)c2cc(Cl)ccc2c1=O,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,CC(C(=O)*)(C)C|*NCCNC(OC(C)(C)C)=O,True,False,True,['Aliphatic long chain']
377,CN(C)C(=O)n1cc(CNC(=O)Nc2ccc(N3C(=O)CC(N)C3=O)cc2F)c(=O)c2ccc(Cl)cc21,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,N(C)(C)C(*)=O|O=C1N(c2cc(F)c(N*)cc2)C(=O)C(N)C1,True,False,True,['phthalimide']
378,CN(C)CCCOC(=O)n1cc(CNC(=O)OCc2ccccc2)c(=O)c2ccc(Cl)cc21,N(Cc1cn([*])c2c(ccc(Cl)c2)c1=O)C([*])=O,N(C)(CCCOC(=O)*)C|*OCc1ccccc1,True,False,True,['Aliphatic long chain']
379,O=C(NCc1cn(-c2ccccc2)c2cc(CCCOC3CCCCO3)ccc2c1=O)c1ccc2scnc2c1,c1c2scnc2cc(C(=O)NCc2c(=O)c3ccc([*])cc3n(-c3ccccc3)c2)c1,*CCCOC1CCCCO1,False,False,True,"['Aliphatic long chain', 'acetal']"
380,CCCCCC1CCC(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)CC1,O=c1c(CNC(=O)c2ccc3scnc3c2)cn([*])c2cc(Cl)ccc12,C(C)CCCC1CCC(C(=O)*)CC1,False,False,True,['Aliphatic long chain']
381,CCCCCC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,O=c1c(CNC(=O)c2ccc3scnc3c2)cn([*])c2cc(Cl)ccc12,CCCCCC(*)=O,True,False,True,['Aliphatic long chain']
382,CC(=O)n1cc(CNC(=O)OCCCc2ccccc2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],C(Cc1ccccc1)CO*|C(=O)(C)*,True,False,True,['Aliphatic long chain']
383,CC(Cl)OC(=O)n1cc(CNC(=O)OC(C)(C)C)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],C(O*)(C)(C)C|CC(Cl)OC(*)=O,True,False,True,['alkyl halide']
384,O=Cn1cc(CNC(=O)N2CCCCC2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],C1CN(*)CCC1|O=C*,True,False,True,['aldehyde']
385,CC(C)(C)NC(=O)NCc1cn(C=O)c2cc(Cl)ccc2c1=O,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],N(*)C(C)(C)C|O=C*,True,False,True,['aldehyde']
386,CC(=O)n1cc(CNC(=O)Nc2ccc(C(=N)N)cc2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],c1(N*)ccc(C(=N)N)cc1|O=C(C)*,True,False,True,['imine']
387,O=Cn1cc(CNC(=O)Nc2ccc(F)cc2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],c1(N*)ccc(F)cc1|*C=O,True,False,True,['aldehyde']
388,O=Cn1cc(CNC(=O)Nc2ccc3c(c2)OCO3)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],c12c(cc(N*)cc1)OCO2|*C=O,True,False,True,"['aldehyde', 'acetal']"
389,C#CCn1cc(CNC(=O)Nc2cccc(C(=N)N)c2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],c1cc(N*)cc(C(=N)N)c1|C#CC*,True,False,True,"['imine', 'triple bond']"
390,O=C(NCc1cn(C(=O)c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccc(O)cc1,c1(Cl)cc2c(cc1)c(=O)c(CNC(=O)[*])cn2[*],c1cc(O)ccc1N*|c1cc(C(=O)*)ccc1,True,False,True,['hydroquinone']
391,CCCCNc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1c2scnc2cc(C(NCc2cn(-c3ccccc3)c3cc([*])ccc3c2=O)=O)c1,C(CCC)N*,True,False,True,['Aliphatic long chain']
392,Cc1cc(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)n[nH]1,c1c2scnc2cc(C(NCc2cn(-c3ccccc3)c3cc([*])ccc3c2=O)=O)c1,[nH]1c(C)cc(C#C*)n1,False,False,True,['triple bond']
393,CC(C)(O)C(=O)NCc1cn(C=O)c2cc(Cl)ccc2c1=O,c1(CNC([*])=O)c(=O)c2c(cc(Cl)cc2)n([*])c1,C(*)(C)(C)O|*C=O,True,False,True,['aldehyde']
394,CC(C)(C)OC(=O)NCc1cn(C(=O)NCc2ccc(N)cc2)c2cc(Cl)ccc2c1=O,c1(CNC([*])=O)c(=O)c2c(cc(Cl)cc2)n([*])c1,CC(C)(O*)C|c1cc(N)ccc1CNC(=O)*,True,False,True,['aniline']
395,CC(=O)n1cc(CNC(=O)NNC(=O)C(C)OC(F)(F)F)c(=O)c2ccc(Cl)cc21,c1(CNC([*])=O)c(=O)c2c(cc(Cl)cc2)n([*])c1,FC(F)(OC(C(=O)NN*)C)F|O=C(*)C,True,False,True,['Oxygen-nitrogen single bond']
396,CCCCCC1CCC(C(=O)n2cc(CNC(=O)Nc3ccc(Cl)cc3)c(=O)c3ccc(Cl)cc32)CC1,c1(CNC([*])=O)c(=O)c2c(cc(Cl)cc2)n([*])c1,c1(Cl)ccc(N*)cc1|C1CC(CCCCC)CCC1C(=O)*,False,False,True,['Aliphatic long chain']
397,O=C(NCc1cn(C(=O)C2CC2)c2cc(Cl)ccc2c1=O)NOCc1ccccc1,c1(CNC([*])=O)c(=O)c2c(cc(Cl)cc2)n([*])c1,c1ccc(CON*)cc1|C1CC1C(*)=O,True,False,True,['Oxygen-nitrogen single bond']
398,CC(CCCCN)C(=O)Nc1ccc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,c1c2c(n([*])cc(CNC(c3ccc4scnc4c3)=O)c2=O)cc(Cl)c1,O=C(c1ccc(NC(=O)C(CCCCN)C)cc1)*,False,False,True,['Aliphatic long chain']
399,CC(C)(C)C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1cccc(-n2c3c(ccc([*])c3)c(=O)c(CNC(=O)c3cc4c(cc3)scn4)c2)c1,C(C)(C#C*)(C)C,True,False,True,['triple bond']
400,CC(=O)N1CCC(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)CC1,c1cccc(-n2c3c(ccc([*])c3)c(=O)c(CNC(=O)c3cc4c(cc3)scn4)c2)c1,C(C)(N1CCC(C#C*)CC1)=O,False,False,True,['triple bond']
401,CCCCCOC1CCC(Nc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)CC1,c1cccc(-n2c3c(ccc([*])c3)c(=O)c(CNC(=O)c3cc4c(cc3)scn4)c2)c1,CCCCCOC1CCC(N*)CC1,False,False,True,['Aliphatic long chain']
402,O=C(NCc1cn(C(=O)CCCCC2CCCCC2)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,Clc1cc2n([*])cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c2cc1,C1(CCCCC(=O)*)CCCCC1,False,False,True,['Aliphatic long chain']
403,CCCCCc1ccc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,Clc1cc2n([*])cc(CNC(c3cc4ncsc4cc3)=O)c(=O)c2cc1,c1cc(C(=O)*)ccc1,False,False,True,['Aliphatic long chain']
404,CCOC(=O)NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,*OCC|c1cc(F)cc(F)c1C(=O)*,True,False,True,['2-halo pyridine']
405,CCCCCOC(=O)n1cc(CNC(=O)OC(C)(C)C)c(=O)c2ccc(Cl)cc21,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,C1N(*)CCCC1|N1(C(*)=O)CCOCC1,True,False,True,['Aliphatic long chain']
406,CC(=O)n1cc(CNC(=O)NC(O)(c2cccnc2)C(F)(F)F)c(=O)c2ccc(Cl)cc21,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,Clc1cccc(N*)c1|N1(CCCC(*)=O)CCCCC1C,True,False,True,['het-C-het not in ring']
407,Cc1cccc(Cl)c1NC(=O)NCc1cn(C(=O)NNC(=O)c2ccc(Cl)cc2)c2cc(Cl)ccc2c1=O,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,c1(N(C)C)cccc2c(S(N*)(=O)=O)cccc12|*C(CCC)=O,True,False,True,['Oxygen-nitrogen single bond']
408,CCCCNC(=O)n1cc(CNC(=O)N2c3ccccc3SC2C)c(=O)c2ccc(Cl)cc21,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,c12c(cccc1)CCCC2N*|CC(*)=O,True,False,True,['Aliphatic long chain']
409,O=C(NCc1cn(C(=O)c2ccc(Cl)cc2)c2cc(Cl)ccc2c1=O)NNc1ccccc1,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,c1c(N*)cc(Cl)c(Cl)c1|C(*)(N)=O,True,False,True,['Oxygen-nitrogen single bond']
410,CC(C)(Cl)C(=O)n1cc(CNC(=O)OCC2c3ccccc3-c3ccccc32)c(=O)c2ccc(Cl)cc21,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,c1cc(N*)ccc1OC|O=C(N1CCCCC1C)*,False,False,True,['alkyl halide']
411,CC(C)(C)C(=O)n1cc(CNC(=O)NN=Cc2ccccc2)c(=O)c2ccc(Cl)cc21,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,c1cc2c(cc1)-c1ccccc1C2CO*|C(C)(C)(Cl)C(=O)*,True,False,True,['Oxygen-nitrogen single bond']
412,CC(=O)n1cc(CNC(=O)NNC(=O)CNC(=O)C(Cc2ccccc2)NC(=O)c2ccccc2)c(=O)c2ccc(Cl)cc21,N(C([*])=O)Cc1cn([*])c2cc(Cl)ccc2c1=O,c1ccc(C=NN*)cc1|C(C)(C)(C)C(*)=O,False,False,True,['Oxygen-nitrogen single bond']
413,CC(C)C#Cc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,C1c2cc(*)ccc2C(OCCC)CC1,True,False,True,['triple bond']
414,CC(C)(C(=O)O)c1ccc(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,CC(C)C#C*,False,False,True,['triple bond']
415,O=C(NCc1cn(-c2ccccc2)c2cc(-c3ccc[n+]([O-])c3)ccc2c1=O)c1ccc2scnc2c1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,c1(C(C)C)cccc(*)c1,False,False,True,['N oxide']
416,COc1ccc(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,c1c(C=Cc2ccncc2)ccc(*)c1,False,False,True,['triple bond']
417,O=C(NCc1cn(-c2ccccc2)c2cc(C#Cc3cccnc3)ccc2c1=O)c1ccc2scnc2c1,c1ccc(-n2c3cc([*])ccc3c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,c1ccnc(N2CCCCC2)c1*,False,False,True,['triple bond']
418,CN(C)CCCCC(=O)n1cc(CNC(=O)NCc2ccccc2)c(=O)c2ccc(Cl)cc21,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,C(CCCN(C)C)C(*)=O|c1cccc(CN*)c1,True,False,True,['Aliphatic long chain']
419,C=CCNC(=O)NCc1cn(C(=O)CCCCC)c2cc(Cl)ccc2c1=O,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,CCCCCC(=O)*|N(*)CC=C,True,False,True,"['Aliphatic long chain', 'isolated alkene']"
420,NNC(=O)n1cc(CNC(=O)Nc2cc(Cl)c3cccnc3c2)c(=O)c2ccc(Cl)cc21,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,N(C(=O)*)N|c1c2c(cc(N*)cc2Cl)ncc1,True,False,True,"['acyl hydrazine', 'hydrazine', 'Oxygen-nitrogen single bond']"
421,O=C(NCc1ccc2c(c1)OCO2)NCc1cn(C(=O)Nc2ccc(Cl)cc2)c2cc(Cl)ccc2c1=O,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,N(C(=O)*)c1ccc(Cl)cc1|c1(CN*)cc2c(cc1)OCO2,True,False,True,['acetal']
422,COC(=O)n1cc(CNC(=O)NNc2ccc(Cl)cc2)c(=O)c2ccc(Cl)cc21,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,O(C(=O)*)C|c1(NN*)ccc(Cl)cc1,True,False,True,['Oxygen-nitrogen single bond']
423,NC(=O)n1cc(CNC(=O)N2CCCCCCC2)c(=O)c2ccc(Cl)cc21,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,O=C(*)N|C1CCN(*)CCCC1,True,True,False,[]
424,O=C(NCc1cn(C(=O)C2CCCN(Cc3ccc(C(F)(F)F)cn3)C2)c2cc(Cl)ccc2c1=O)Nc1ccc2c(c1)OC(F)(F)O2,N(Cc1c(=O)c2c(n([*])c1)cc(Cl)cc2)C([*])=O,O=C(c1ccc(Cl)c(Cl)c1)*|c1c2c(sc3cccc(N*)c23)ccc1,False,False,True,['acetal']
425,O=C(NCc1cn(-c2ccccc2)c2cc(N3CC3)ccc2c1=O)c1ccc2scnc2c1,O=c1c2ccc([*])cc2n(-c2ccccc2)cc1CNC(=O)c1ccc2scnc2c1,C1NCCN(*)C1,False,False,True,['Three-membered heterocycle']
426,C=CCOC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(ccc1C(=O)NCc1cn([*])c3cc(Cl)ccc3c1=O)scn2,C(C)CCCC(=O)*,True,False,True,['isolated alkene']
427,O=C(CNc1cc[n+]([O-])cc1)NC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(ccc1C(=O)NCc1cn([*])c3cc(Cl)ccc3c1=O)scn2,N(C1CC1)C(=O)*,False,False,True,['N oxide']
428,C=CCNC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21,c1c2c(ccc1C(=O)NCc1cn([*])c3cc(Cl)ccc3c1=O)scn2,O=C(*)C,True,False,True,['isolated alkene']
429,O=C(NCc1cn(C(=O)c2ccc3c(c2)OCO3)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ccc1C(=O)NCc1cn([*])c3cc(Cl)ccc3c1=O)scn2,c1c(CCCCC)ccc(C(*)=O)c1,False,False,True,['acetal']
430,C=CCOC(=O)NCc1cn(C(C)=O)c2cc(Cl)ccc2c1=O,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,*OCC=C|CC(=O)*,True,False,True,['isolated alkene']
431,N=C(N)c1ccc(CNC(=O)NCc2cn(C(=O)c3c(Cl)cccc3Cl)c3cc(Cl)ccc3c2=O)cc1,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,C(N*)c1ccc(C(N)=N)cc1|c1c(Cl)c(C(*)=O)c(Cl)cc1,True,False,True,['imine']
432,CNC(=O)n1cc(CNC(=O)NC2CCCC=CC2N)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,C1(N*)CCCC=CC1N|C(*)(=O)NC,True,False,True,['isolated alkene']
433,CC(C)C(=O)n1cc(CNC(=O)OCC2C(=O)NN=C3CC4C=CC(C4)C32)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,C1=CC2CC1C1C(=NNC(=O)C1CO*)C2|CC(C)C(=O)*,True,False,True,['isolated alkene']
434,Cc1ncc(-c2ccc(NC(=O)NCc3cn(CCCCN(C)C)c4cc(Cl)ccc4c3=O)cc2)n1C,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,c1(-c2ccc(N*)cc2)cnc(C)n1C|N(C)(CCCC*)C,True,False,True,['Aliphatic long chain']
435,CCCCCc1ccc(C(=O)n2cc(CNC(=O)Nc3ccccc3)c(=O)c3ccc(Cl)cc32)cc1,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,c1cc(N*)ccc1|c1c(CCCCC)ccc(C(=O)*)c1,False,False,True,['Aliphatic long chain']
436,O=C(NCc1cn(C(=O)c2ccc(Cl)nc2)c2cc(Cl)ccc2c1=O)Nc1ccccc1,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,c1ccc(N*)cc1|c1(C(=O)*)ccc(Cl)nc1,True,False,True,['2-halo pyridine']
437,CN(Cc1ccc(Cl)cc1Cl)C(=O)n1cc(CNC(=O)NOCc2ccccc2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,c1ccccc1CON*|c1(CN(C)C(=O)*)c(Cl)cc(Cl)cc1,True,False,True,['Oxygen-nitrogen single bond']
438,CCCCCC(=O)n1cc(CNC(=O)Nc2ccccc2)c(=O)c2ccc(Cl)cc21,c1(Cl)cc2c(c(=O)c(CNC(=O)[*])cn2[*])cc1,c1ccccc1N*|C(CC)CCC(=O)*,True,False,True,['Aliphatic long chain']
439,CCCCCc1ccc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)o1,c1c2c(c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)cn2[*])ccc1Cl,C(c1ccc(CCCCC)o1)(=O)*,False,False,True,['Aliphatic long chain']
440,CCCCOc1ccc(C(=O)n2cc(CNC(=O)c3ccc4scnc4c3)c(=O)c3ccc(Cl)cc32)cc1,c1c2c(c(=O)c(CNC(c3ccc4c(c3)ncs4)=O)cn2[*])ccc1Cl,c1cc(C(*)=O)ccc1OCCCC,False,False,True,['Aliphatic long chain']
441,O=C(NCc1cn(-c2ccccc2)c2cc(C#CCN3CCOCC3)ccc2c1=O)c1ccc2scnc2c1,c1cc2scnc2cc1C(=O)NCc1cn(-c2ccccc2)c2c(ccc([*])c2)c1=O,*C#CCN1CCOCC1,False,False,True,['triple bond']
442,O=C(NCc1cn(-c2ccccc2)c2cc(C#CC3(C(=O)NC4CC4)CCOCC3)ccc2c1=O)c1ccc2scnc2c1,c1cc2scnc2cc1C(=O)NCc1cn(-c2ccccc2)c2c(ccc([*])c2)c1=O,C1CC1NC(=O)C1(C#C*)CCOCC1,False,False,True,['triple bond']
443,Cc1cc(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cnc1C(=O)NC1CCNC1,c1cc2scnc2cc1C(=O)NCc1cn(-c2ccccc2)c2c(ccc([*])c2)c1=O,c1(C#C*)cnc(C(=O)NC2CNCC2)c(C)c1,False,False,True,['triple bond']
444,O=C(NCc1cn(-c2ccccc2)c2cc(C#CCc3ccc[nH]3)ccc2c1=O)c1ccc2scnc2c1,c1cc2scnc2cc1C(=O)NCc1cn(-c2ccccc2)c2c(ccc([*])c2)c1=O,c1[nH]c(CC#C*)cc1,False,False,True,['triple bond']
445,CC(C)c1ccc(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)cc1,c1cc2scnc2cc1C(=O)NCc1cn(-c2ccccc2)c2c(ccc([*])c2)c1=O,c1c(C(C)C)ccc(C#C*)c1,False,False,True,['triple bond']
446,C=CCNC(=O)n1cc(CNC(=O)NCc2ccccc2)c(=O)c2ccc(Cl)cc21,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],*C(NCC=C)=O|c1ccc(CN*)cc1,True,False,True,['isolated alkene']
447,CCCCCNC(=O)n1cc(CNC(=O)NCC2c3ccccc3-c3ccccc32)c(=O)c2ccc(Cl)cc21,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],C(=O)(*)NCCCCC|c12ccccc1-c1ccccc1C2CN*,False,False,True,['Aliphatic long chain']
448,CCCCCC(=O)n1cc(CNC(=O)NC2CC2)c(=O)c2ccc(Cl)cc21,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],C(CCCC)C(=O)*|*NC1CC1,True,False,True,['Aliphatic long chain']
449,CC1CCC(C(=O)n2cc(CNC(=O)NCc3ccc(N)cc3)c(=O)c3ccc(Cl)cc32)CC1,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],C1(C)CCC(C(=O)*)CC1|c1(CN*)ccc(N)cc1,True,False,True,['aniline']
450,CCCCOc1ccc(NC(=O)n2cc(CNC(=O)OC(C)(C)C)c(=O)c3ccc(Cl)cc32)cc1,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],N(C(*)=O)c1ccc(OCCCC)cc1|O(*)C(C)(C)C,True,False,True,['Aliphatic long chain']
451,NC(=O)n1cc(CNC(=O)Nc2ccc3c(c2)OCO3)c(=O)c2ccc(Cl)cc21,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],O=C(*)N|c12ccc(N*)cc1OCO2,True,False,True,['acetal']
452,O=C(NCc1cn(C(=O)c2ccncc2)c2cc(Cl)ccc2c1=O)NNC(=S)Nc1cccnc1,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],c1(C(*)=O)ccncc1|c1cc(NC(=S)NN*)cnc1,True,False,True,"['Oxygen-nitrogen single bond', 'Thiocarbonyl group']"
453,O=C(NCc1cn(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(Cl)ccc2c1=O)Nc1ccc2c(c1)OCO2,O=C(NCc1cn([*])c2cc(Cl)ccc2c1=O)[*],c1(C(=O)*)cc(C(F)(F)F)cc(C(F)(F)F)c1|c1c(N*)ccc2c1OCO2,False,False,True,['acetal']
454,CC(CCCCNCC(=O)n1cc(CNC(=O)c2ccc3scnc3c2)c(=O)c2ccc(Cl)cc21)NC(=O)c1ccc(Br)cc1,c1c2c(ncs2)cc(C(NCc2c(=O)c3c(cc(Cl)cc3)n([*])c2)=O)c1,c1c(C(NC(CCCCNCC(*)=O)C)=O)ccc(Br)c1,False,False,True,['Aliphatic long chain']
455,O=C(NCc1cn(C(=O)CCCCc2c[nH]c3ccccc23)c2cc(Cl)ccc2c1=O)c1ccc2scnc2c1,c1c2c(ncs2)cc(C(NCc2c(=O)c3c(cc(Cl)cc3)n([*])c2)=O)c1,c1c2c(ccc1)[nH]cc2CCCCC(*)=O,False,False,True,['Aliphatic long chain']
456,COCCCc1ccc2c(=O)c(CNC(=O)c3ccc4scnc4c3)cn(-c3ccccc3)c2c1,c1ccc(-n2c3c(ccc([*])c3)c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,*c1cncc(Cl)c1,True,False,True,['Aliphatic long chain']
457,N#CC1(C#Cc2ccc3c(=O)c(CNC(=O)c4ccc5scnc5c4)cn(-c4ccccc4)c3c2)CCOCC1,c1ccc(-n2c3c(ccc([*])c3)c(=O)c(CNC(c3ccc4scnc4c3)=O)c2)cc1,C1NCCCN(*)C1,False,False,True,['triple bond']
